,git_hash,commit_date,cve_data,cwe_group,published_date,severity,impact_score
879,97f0878811022a22608d6a8f32f2901c86eda808,2016-08-24 01:47:31+00:00,SQL_INJECTION,,,,
880,3d3ce603626b72c993b8318f5e6621cca926de8d,2016-08-24 07:07:02+00:00,CVE-2016-6316,CWE-79,2016-09-07T19:28Z,MEDIUM,2.9
881,77f8d527a03d32b747eefc03d7543aaa9e4f7b52,2016-08-24 14:18:05+00:00,CVE-2016-2183,CWE-200,2016-09-01T00:59Z,MEDIUM,2.9
882,82b397100a7d12863caac553d0f6126deff563e0,2016-08-25 22:09:33+00:00,SQL_INJECTION,,,,
883,cc613443ac15f3c3feefd8a131488c888766e993,2016-08-25 22:23:52+00:00,CVE-2016-6316,CWE-79,2016-09-07T19:28Z,MEDIUM,2.9
884,dfd0aaf1ec4270e937249f9dbcfd8381b6e14cea,2016-08-31 06:16:45+00:00,SQL_INJECTION,,,,
885,b760816c135ebfe8052ef26cf235a0231ecbe913,2016-08-31 13:36:44+00:00,SQL_INJECTION,,,,
886,d0516168c1329e0d5106cc90f2d5e9863ea4c712,2016-08-31 13:56:48+00:00,SQL_INJECTION,,,,
887,d00ebc49bef2d5c0a4ecba972f40e0cab8e74e74,2016-09-01 15:51:37+00:00,CVE-2015-0167,CWE-79,2015-02-20T16:59Z,MEDIUM,2.9
888,2826cff7ee5a938938db432d3963b577bfd263e2,2016-09-01 17:03:25+00:00,SQL_INJECTION,,,,
889,efce7b7c6d3445631a05e364a9128840aff7e13d,2016-09-01 18:21:45+00:00,SQL_INJECTION,,,,
890,412623ccc0b9018adf66f65d1ee99c010700452e,2016-09-03 14:57:31+00:00,SQL_INJECTION,,,,
891,0b149112f085bf19e784d4efe6a8125dc434aba1,2016-09-05 05:54:00+00:00,SQL_INJECTION,,,,
892,0c1dd92bda0ca46eda8ebb587a7d42e4486596c7,2016-09-05 09:21:52+00:00,SQL_INJECTION,,,,
893,d8ab525a2545d4cf521958552097ad02993757af,2016-09-06 17:52:58+00:00,SQL_INJECTION,,,,
894,6c934ef02b1b209b34c385d2b3e0fd5670b93636,2016-09-06 21:59:10+00:00,CVE-2016-6316,CWE-79,2016-09-07T19:28Z,MEDIUM,2.9
895,480a37535c45f5285a281fd66317b7d9e5ebeb9d,2016-09-08 20:22:21+00:00,SQL_INJECTION,,,,
896,d96b4bcb57b1df6ecaab115fd129789c340570fa,2016-09-14 20:45:12+00:00,SQL_INJECTION,,,,
897,972c052f6c380e7c70433b79688875fd7645c765,2016-09-14 20:45:52+00:00,SQL_INJECTION,,,,
898,3ba99b0c70f192e0ea0284d33f2d1da3456c22a9,2016-09-15 10:07:33+00:00,SQL_INJECTION,,,,
899,b676c988e867f5c78cf8b1d808cc579e83c1c1ad,2016-09-15 10:08:20+00:00,SQL_INJECTION,,,,
900,e9ba0ac88bb243cca4caddba265f24611c9e4011,2016-09-15 10:17:45+00:00,SQL_INJECTION,,,,
901,5855412e133943da6c5b4e7532549eebd06197dd,2016-09-15 11:15:25+00:00,SQL_INJECTION,,,,
902,f475a465ff00f2c3eadabfbdeaefa4db86427694,2016-09-15 11:16:36+00:00,SQL_INJECTION,,,,
903,89ab6adc88a4c972f94df2b1642f9bb31410876d,2016-09-15 11:17:26+00:00,SQL_INJECTION,,,,
904,070e5d56abea5617029d830e3eb364eb2fc04193,2016-09-15 11:19:10+00:00,SQL_INJECTION,,,,
905,b8eb32f972ed245d2b76849306110a7c322f5571,2016-09-15 11:22:39+00:00,SQL_INJECTION,,,,
906,22e24d2239fcd5aeb13122ebf4e04a086b06293a,2016-09-15 11:22:49+00:00,SQL_INJECTION,,,,
907,e8f39fc127d2d7186d615192639e5278877d784b,2016-09-15 11:23:08+00:00,SQL_INJECTION,,,,
908,35d884741d26ceaeb6c3775e4349d65d4a64a101,2016-09-15 11:38:31+00:00,SQL_INJECTION,,,,
909,60516b2d4d9afb121d872a39153d65d075148fc6,2016-09-15 11:50:26+00:00,SQL_INJECTION,,,,
910,0572822a22405504902fa86dbc46ce1bc898f14d,2016-09-15 13:28:31+00:00,SQL_INJECTION,,,,
911,50572586e60a598b22e2dbe413de0ddf50919fc3,2016-09-15 13:31:27+00:00,SQL_INJECTION,,,,
912,812efc58c30ad35e1d42f09ac7e56ca4d8dc6dc5,2016-09-15 13:37:16+00:00,SQL_INJECTION,,,,
913,fa94cc91deb83bd56160a82e29a395242a97a25f,2016-09-15 13:46:37+00:00,SQL_INJECTION,,,,
914,ebe6289ea927c6a77ab6c3a543274dbfba157d9d,2016-09-15 13:49:40+00:00,SQL_INJECTION,,,,
915,110123f09c56903d600e1e010bb15850b3352f72,2016-09-15 14:07:08+00:00,SQL_INJECTION,,,,
916,027077a9dc5e28a70600193b7e147d012541d2e1,2016-09-15 14:08:10+00:00,SQL_INJECTION,,,,
917,e056b42906344f66a457266cc9ad12030e9f8859,2016-09-15 14:08:17+00:00,SQL_INJECTION,,,,
918,411c3e469691ae62aa5d834d9aa28af3542fb793,2016-09-15 14:09:24+00:00,SQL_INJECTION,,,,
919,e7019a4a5217abb798b76bc6236406eff84aa125,2016-09-15 14:33:29+00:00,SQL_INJECTION,,,,
920,45e975dbd96ada9af9d6e942e9ed24f3adc8e241,2016-09-15 14:51:20+00:00,SQL_INJECTION,,,,
921,2554e17835f2d0aabea0242a47e4c7784a817098,2016-09-15 16:01:22+00:00,SQL_INJECTION,,,,
922,ca752cebdb6bad3907c66cb0f9a790398e9bb2cd,2016-09-15 16:01:49+00:00,SQL_INJECTION,,,,
923,1220a6fa41c336396df970fb3890ba3a2924df71,2016-09-16 07:13:51+00:00,SQL_INJECTION,,,,
924,a9d13c60bf8c49d80f281ffd644d46de7fa5476b,2016-09-16 07:23:49+00:00,SQL_INJECTION,,,,
925,59e819cbc332823649bfd93120213969f115140f,2016-09-16 07:36:35+00:00,SQL_INJECTION,,,,
926,46a7e2abb2cab812d9958ac06f8266234513cd11,2016-09-16 11:59:30+00:00,SQL_INJECTION,,,,
927,e968900cc62914b3a13b03396e0827ef933aca18,2016-09-16 12:00:25+00:00,SQL_INJECTION,,,,
928,7333184217e2dd880259d3bb2c42af6541ed8737,2016-09-16 14:08:31+00:00,SQL_INJECTION,,,,
929,32496dd1e8f23a3f25f60f0e462355ca0a7c4191,2016-09-17 06:45:31+00:00,SQL_INJECTION,,,,
930,9fc0fccf5c6204e00545bccb3874b23bdf068b13,2016-09-19 08:58:28+00:00,SQL_INJECTION,,,,
931,368613163239269e18f0887f9767f4f1e9bbf886,2016-09-19 17:17:32+00:00,SQL_INJECTION,,,,
932,b43442236567efa95078e572b96db045f99bcddf,2016-09-19 17:20:55+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
933,5224fa0d92d5edad868dfa7f9d5007872aa2b7ec,2016-09-20 07:35:17+00:00,SQL_INJECTION,,,,
934,dc829b697115a061d17d96ebb8c762126b64f3ef,2016-09-20 08:06:12+00:00,SQL_INJECTION,,,,
935,718f7a12bad287d7592c6a0b6a9cca2ab4474ba8,2016-09-20 08:26:58+00:00,SQL_INJECTION,,,,
936,543c6779ccfd6f7985596619537249ebc5664ec5,2016-09-20 18:05:10+00:00,SQL_INJECTION,,,,
937,d1bc980db1c0fffd6d60677e62f70beadb9fe64a,2016-09-26 16:54:36+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
938,e79ac8f0dfa822d6868a2490a6104db449dc7a17,2016-09-26 19:06:36+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
939,8ee3c296b8d650bdfae0c7dd7943dc53a6269ce4,2016-09-26 19:15:10+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
940,297562ebbe61f48b1d34862e6d15a0ff252b5a59,2016-09-26 19:15:47+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
941,297562ebbe61f48b1d34862e6d15a0ff252b5a59,2016-09-26 19:15:47+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
942,6fe846a8f08dc959003f298b5407e321c6fe3735,2016-09-26 22:01:19+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
943,a1c2b2095fc126a37c461f6533c068f50e78939a,2016-09-26 22:22:14+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
944,48b1e9fb1746569b13f84158f98c47a557a92ec4,2016-09-26 22:22:19+00:00,CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,2.9
945,d6cedc4941825227daaafc45762ce790588c0400,2016-09-29 15:25:17+00:00,SQL_INJECTION,,,,
946,1a431c302f860984e7a9b82c276d271a5cd75677,2016-09-30 15:05:13+00:00,SQL_INJECTION,,,,
947,43ad6b88a688d5878fa661117683183dd2b588a7,2016-09-30 17:46:12+00:00,SQL_INJECTION,,,,
948,f4813322c27d987581b554af7ee242e2e088b649,2016-10-01 00:33:37+00:00,CVE-2016-5326,,,,
949,8ae61ac730971ec908fbb318be5f4516d2322ebb,2016-10-01 00:39:24+00:00,CVE-2016-5326,,,,
950,560385f1951411025eee2bf855993de1f5b0c94b,2016-10-01 00:49:43+00:00,CVE-2016-5326,,,,
951,398a189f918a71e4ee9c0dd27a1017ff564e1fbb,2016-10-01 01:18:15+00:00,CVE-2016-5326,,,,
952,be129eb7ed81276de6c3ba0fedd88f520a237253,2016-10-02 06:57:17+00:00,CVE-2016-2178,CWE-200,2016-06-20T01:59Z,LOW,2.9
953,fdb77a1fc7baf27678c432930017c270b29ffba5,2016-10-02 15:04:35+00:00,SQL_INJECTION,,,,
954,3d624023fd539a11244f2f9ccf63f926ea55c2e3,2016-10-02 15:14:50+00:00,SQL_INJECTION,,,,
955,e33f13d1ccbe351d9005de95560288ba560eff02,2016-10-02 20:33:51+00:00,SQL_INJECTION,,,,
956,c51583337e7d070e8b1aa51bf41baf86e0771bc0,2016-10-03 08:30:08+00:00,SQL_INJECTION,,,,
957,38e75ace96d76f5b44e459424c4283114c25024e,2016-10-03 09:22:30+00:00,SQL_INJECTION,,,,
958,2d4d98b128371047c40daf1dec14e8397380eee8,2016-10-03 10:16:11+00:00,SQL_INJECTION,,,,
959,27c021a08b3a4ec543f6bc614592a97889e2663c,2016-10-03 22:03:55+00:00,CVE-2016-6304,CWE-399,2016-09-26T19:59Z,HIGH,6.9
960,b473b3554974666a36af50e6368673a87e3f24ba,2016-10-03 22:08:24+00:00,CVE-2016-6304,CWE-399,2016-09-26T19:59Z,HIGH,6.9
961,cfa838b4578fd6f2f92c5daadc14756932d873e8,2016-10-04 17:54:12+00:00,SQL_INJECTION,,,,
962,cc82c04517794474914c2474e7f11d2ee33b813b,2016-10-05 09:56:16+00:00,SQL_INJECTION,,,,
963,2bfa7227ffd2a4bc484df807ea094e65444ce21d,2016-10-05 09:59:53+00:00,SQL_INJECTION,,,,
964,bf744349b1f2c7a98ba7587e2ab07cd134dced0a,2016-10-05 16:31:20+00:00,SQL_INJECTION,,,,
965,d000ebf0e96a20336f0a41037db4498d304ec51b,2016-10-05 19:23:39+00:00,CVE-2016-5326,,,,
966,ae7894c4324833496f83a92e24e3b29a716f530a,2016-10-10 12:31:35+00:00,SQL_INJECTION,,,,
967,a1f37f3164fb6b9bd5c350e89ec909a500f51b34,2016-10-10 14:28:37+00:00,SQL_INJECTION,,,,
968,79f53325b2d642f8c1efd4d831414b842855caaa,2016-10-10 18:12:37+00:00,SQL_INJECTION,,,,
969,fbf7463e7990b0f8260dd2d05317bb4a26e34846,2016-10-10 18:13:13+00:00,SQL_INJECTION,,,,
970,c83842f8a429f9f1b21b7839766305ee3966ce48,2016-10-10 20:27:36+00:00,SQL_INJECTION,,,,
971,8e57b09fe60d1ef7d1b8cb41979ec2984ae4464b,2016-10-12 11:20:10+00:00,SQL_INJECTION,,,,
972,754dedeaa50fc7705a7ed9a12da849b473b51c33,2016-10-12 12:24:41+00:00,CVE-2015-0167,CWE-79,2015-02-20T16:59Z,MEDIUM,2.9
973,f7e713f026205d82b4a9eebbf3ab5e68ba2cc01c,2016-10-12 14:30:10+00:00,SQL_INJECTION,,,,
974,8161c6be1d2faf4325630014ce7f56fb45bfa027,2016-10-13 18:47:18+00:00,CVE-2014-0173,CWE-264,2014-04-22T13:06Z,MEDIUM,4.9
975,a43bdeff82eaf873c767d68985342def8bd2dad4,2016-10-13 18:54:04+00:00,CVE-2014-0173,CWE-264,2014-04-22T13:06Z,MEDIUM,4.9
976,be6f6ce58b607a89d911ed8383802d000f3b0864,2016-10-17 15:07:56+00:00,SQL_INJECTION,,,,
977,fd1e7dec577e28247fa999a7c59df9b3e4aae6c2,2016-10-17 23:38:16+00:00,SQL_INJECTION,,,,
978,b6c38eb1cdb7184645507b20649d429017de9f93,2016-10-18 19:08:00+00:00,CVE-2016-5180,CWE-787,2016-10-03T15:59Z,HIGH,6.4
979,3e5a5b0d31a08b97e7dcd9c03e289d7a75309fad,2016-10-19 22:09:16+00:00,CVE-2016-5180,CWE-787,2016-10-03T15:59Z,HIGH,6.4
980,3e0599ae0391733c19fd2253a27ab932a3d20bd9,2016-10-19 22:09:53+00:00,CVE-2016-5180,CWE-787,2016-10-03T15:59Z,HIGH,6.4
981,01ca3eef3b571bce39224fb7914aafad143e34d1,2016-10-19 23:32:32+00:00,CVE-2016-5180,CWE-787,2016-10-03T15:59Z,HIGH,6.4
982,48fe2ea4b60e876ddf69203c9e88b8164bba4b0a,2016-10-19 23:32:41+00:00,CVE-2016-5180,CWE-787,2016-10-03T15:59Z,HIGH,6.4
983,38f20399754eca071df3ff527328964f4cca6124,2016-10-20 18:46:39+00:00,SQL_INJECTION,,,,
984,3418fa0d48ac9af00a23a88f36146c6099a1de73,2016-10-20 18:53:38+00:00,SQL_INJECTION,,,,
985,ad0955c05afd4a581c8b8e7a4b669f33f0dd1bea,2016-10-21 22:52:50+00:00,CVE-2016-5195,CWE-362,2016-11-10T21:59Z,HIGH,10.0
986,6727094920978896b7ac7f6faa9dc8686f2add1e,2016-10-25 12:37:16+00:00,CVE-2016-7077,CWE-200,2018-09-10T15:29Z,MEDIUM,2.9
987,4844d86c7728c1a5a3bbce4ad336a8d32304072b,2016-10-25 18:31:42+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
988,45acd6d836895a4c36575f48b3fb36a3dae98d19,2016-10-25 19:18:29+00:00,CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,6.4
989,7bce49c81da5535f91bef70743dc0ab8f06ee951,2016-10-26 17:15:18+00:00,CVE-2016-7077,CWE-200,2018-09-10T15:29Z,MEDIUM,2.9
990,98daf8632bbe18982eb182adc7816b6e66e84997,2016-10-27 21:14:18+00:00,SQL_INJECTION,,,,
991,15cee0cd311e2ef9d440e025528aa858f61138b9,2016-10-27 21:51:12+00:00,CVE-2015-7565,CWE-79,2017-04-13T14:59Z,MEDIUM,2.9
992,ad4f8395cbcbdc3a229b522df41b34cfda623aa5,2016-10-29 16:52:03+00:00,SQL_INJECTION,,,,
993,e12ce1e66e21e2d88ce971614124a73e232f3b88,2016-10-30 21:34:15+00:00,SQL_INJECTION,,,,
994,96118648b026b2529178f47fb477636b9d758c86,2016-10-31 09:45:57+00:00,CVE-2015-0167,CWE-79,2015-02-20T16:59Z,MEDIUM,2.9
995,2ceb208c8e351dea525653c9b321c9dc26800d7c,2016-10-31 15:43:56+00:00,SQL_INJECTION,,,,
996,7fe2d8d940fdddd1a02c4754008a27060c4a03e9,2016-11-01 13:30:57+00:00,CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,6.4
997,da7910d4834726eca596af0a830762fa5fb2dfd9,2016-11-01 13:30:57+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
998,34e10720d81b8d407aa14d763b6a7fe8f13b4f2e,2016-11-01 13:36:44+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
999,884e113838e5a72b4b0ec9e5e87aa480f6aa4472,2016-11-01 13:36:44+00:00,CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,6.4
1000,b8ae2c16cfc4bf88c1720eafd8e35438181a7413,2016-11-01 14:48:11+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
1001,b04594135f58ee1bd6b7e42fcdc6036761974feb,2016-11-01 14:48:41+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
1002,734ef022a17180288a2ea65e2319676692bc9926,2016-11-01 14:48:49+00:00,CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,6.4
1003,f9cf5272060942a1511d71fcee57c0484236660c,2016-11-03 11:11:14+00:00,SQL_INJECTION,,,,
1004,d5664029b78e6d741e0c65384efeff09bf7f6163,2016-11-04 06:12:16+00:00,SQL_INJECTION,,,,
1005,820072d67b3fe9ab5bcf155b4e1500e0c056c316,2016-11-04 06:12:16+00:00,SQL_INJECTION,,,,
1006,07a9024325f300b64ace8f32f3c58e5772a449b2,2016-11-04 08:00:20+00:00,SQL_INJECTION,,,,
1007,e8e3440a8b9eb33ca709e0e5b43dc9765cc6fcd6,2016-11-06 12:56:23+00:00,CVE-2016-8634,CWE-79,2018-08-01T12:29Z,LOW,2.9
1008,5a573456b5ecb3ba0d24e057722704f9afeda8f7,2016-11-08 12:41:47+00:00,CVE-2016-8634,CWE-79,2018-08-01T12:29Z,LOW,2.9
1009,55e4813f3a6c297008690659ba3ac88d6421604b,2016-11-08 21:58:34+00:00,CVE-2016-9189,CWE-190,2016-11-04T10:59Z,MEDIUM,2.9
1010,55e4813f3a6c297008690659ba3ac88d6421604b,2016-11-08 21:58:34+00:00,CVE-2016-9190,CWE-284,2016-11-04T10:59Z,MEDIUM,6.4
1011,07b2b1a9198d655970cc82ef5a5322b4f67722b4,2016-11-09 04:46:32+00:00,CVE-2016-9189,CWE-190,2016-11-04T10:59Z,MEDIUM,2.9
1012,07b2b1a9198d655970cc82ef5a5322b4f67722b4,2016-11-09 04:46:32+00:00,CVE-2016-9190,CWE-284,2016-11-04T10:59Z,MEDIUM,6.4
1013,caffb7e8a60004c9c536d594ff767be33046f372,2016-11-09 10:30:39+00:00,CVE-2016-7077,CWE-200,2018-09-10T15:29Z,MEDIUM,2.9
1014,5f59522ff92fc4ea801c58acf9fffe8b35022b6c,2016-11-09 13:35:57+00:00,SQL_INJECTION,,,,
1015,1620ec9a196008c992823622868f00b1687127e0,2016-11-11 10:42:29+00:00,SQL_INJECTION,,,,
1016,dd26750375cd4312c308a0b24388539027b7b79b,2016-11-14 19:21:37+00:00,SQL_INJECTION,,,,
1017,8a19d8a5d9b587398a8df6a30c4bfacecb12c651,2016-11-15 13:39:18+00:00,CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,6.4
1018,2eda30f1a1934210bf947a333a14088ad2e299dd,2016-11-15 14:41:34+00:00,CVE-2016-1247,CWE-59,2016-11-29T17:59Z,HIGH,10.0
1019,353ce2bd113dfd963cbdd55e20d281d841f7ab58,2016-11-15 14:50:01+00:00,CVE-2016-1000229,CWE-79,2019-12-20T14:15Z,MEDIUM,2.9
1020,4ab1319d8822c5c14b19021b885d768c56145f23,2016-11-15 16:39:50+00:00,CVE-2016-1000229,CWE-79,2019-12-20T14:15Z,MEDIUM,2.9
1021,1661d5f71f9ea6d2026b6b92dda406e87d8f11d7,2016-11-16 16:40:46+00:00,SQL_INJECTION,,,,
1022,afdbbf46a1fab94516158e164b1d64618264ba8c,2016-11-16 18:47:03+00:00,SQL_INJECTION,,,,
1023,c9e67d309a8a0089c0ea235f342c84d26d6f1ef4,2016-11-16 19:09:12+00:00,SQL_INJECTION,,,,
1024,9a5e4e9983baf85540e5ba9c5fe8471b42ab00fb,2016-11-17 00:29:47+00:00,SQL_INJECTION,,,,
1025,bd11052906221cfc67294e45616cb84ce9302eee,2016-11-19 02:39:14+00:00,SQL_INJECTION,,,,
1026,b9f92339f501e582e25861ceecc32cdc23ddf392,2016-11-21 14:44:22+00:00,CVE-2016-1247,CWE-59,2016-11-29T17:59Z,HIGH,10.0
1027,a1db51172c7720f54fd6c0063c24d294a40e3ed5,2016-11-23 17:57:45+00:00,CVE-2016-7040,CWE-284,2016-10-07T14:59Z,HIGH,10.0
1028,04ff7227ea913c5c111b7c0951f02d82ab9c6887,2016-11-23 18:16:22+00:00,CVE-2016-7040,CWE-284,2016-10-07T14:59Z,HIGH,10.0
1029,b2a7716502b2e6196810ebbd98224229b26aa454,2016-11-24 02:04:14+00:00,SQL_INJECTION,,,,
1030,3e94ae107e9921cca840963db461d5e342c290a6,2016-11-24 06:35:20+00:00,SQL_INJECTION,,,,
1031,4cb3643e8dff4fa20db764b233be03dd04979cf6,2016-11-26 04:08:28+00:00,SQL_INJECTION,,,,
1032,c087b7c154cfbf7eda66a52503bcde219e76c1bc,2016-12-04 04:00:27+00:00,SQL_INJECTION,,,,
1033,d162fd03305c0d1d912730a052dcc875189a691b,2016-12-04 20:51:35+00:00,SQL_INJECTION,,,,
1034,28d836d3917d498a740533baaee162c8b336d78c,2016-12-04 21:27:21+00:00,SQL_INJECTION,,,,
1035,daab10026102e17fa949250a37d60b7b42625dfc,2016-12-05 17:01:57+00:00,SQL_INJECTION,,,,
1036,d903df31f530a352d824c1f90384afb695290753,2016-12-06 19:46:41+00:00,SQL_INJECTION,,,,
1037,8f03895d84c38f08f60f000a1250b37e894be93e,2016-12-07 00:54:14+00:00,SQL_INJECTION,,,,
1038,62a1d3d256cf1d30535b9606b0f6143bd9f72c32,2016-12-07 01:43:18+00:00,SQL_INJECTION,,,,
1039,57c704cfe9b2ba23a39fe21d63b9ff3261d8ca1d,2016-12-07 03:29:38+00:00,SQL_INJECTION,,,,
1040,eebed11a331b957d33f2059dfa0ba7ef5cdbae08,2016-12-07 07:49:42+00:00,SQL_INJECTION,,,,
1041,fb581d516771e3f7c4cab14683b99cf0078b0b37,2016-12-10 00:14:19+00:00,SQL_INJECTION,,,,
1042,7be839beaecc8e6a46fc21e026895fba4026b3d9,2016-12-10 12:10:17+00:00,SQL_INJECTION,,,,
1043,a4b115d725e1cbcc95d0cf3dec67d9b918948e9b,2016-12-12 21:11:12+00:00,SQL_INJECTION,,,,
1044,ffe8e2a32b7553ec01f92a08c11d06ca2d1ea219,2016-12-13 14:16:48+00:00,SQL_INJECTION,,,,
1045,7a7b069ece02f74ac06f3063df43a5096c34b927,2016-12-13 15:27:36+00:00,SQL_INJECTION,,,,
1046,c57f671db220176e1c51030e20534e0782c9387b,2016-12-17 17:19:21+00:00,SQL_INJECTION,,,,
1047,ab1dc64de4082be070ff6e0510217e9e47a0dba9,2016-12-20 11:56:48+00:00,SQL_INJECTION,,,,
1048,43641de4e56febcb5a3b159952ad328966607ab2,2016-12-26 19:50:17+00:00,SQL_INJECTION,,,,
1049,f4bb79081d24a4da4dde7c73473c681604ce0fd0,2016-12-27 01:18:09+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1050,bba14b862096473608ea6999092612821cfb54ea,2016-12-27 01:38:11+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1051,4d2eecc45426bc2967b652d7aae9753e43401f6b,2016-12-28 18:37:25+00:00,CVE-2016-10045,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1052,7d6b95b51b445c345cdeb88040a4db6cb04bbee1,2016-12-28 22:21:23+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1053,7046d1d8e95e7a88813af499e03e0abe6263b2a0,2016-12-28 22:21:23+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1054,6af2a433909a25be951a362f8e56ce58dcbbe180,2016-12-28 22:21:23+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1055,96ee5c373e529eb3313bf8174ab095ab12588f21,2016-12-28 22:50:10+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1056,66458aa4eaf2eafe6408aedf50d7f58df6122b23,2016-12-28 22:50:10+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1057,07114ccfeaa1291df4cdf86b0b2a093fb7aaa459,2016-12-28 22:50:10+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1058,284733d8917db6f3e8464a262f9e3bd173ffaaf5,2016-12-29 02:22:59+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1059,6934b9cad43bc8a291382623f8359ad31f4e8ff5,2016-12-29 17:25:36+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1060,01bd7d8733556a7229364172a90f1b5d8b9afc49,2016-12-29 17:32:51+00:00,CVE-2016-10074,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1061,69b7a13553667868d69543aad82d1620f0ea5715,2016-12-30 00:51:08+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1062,c7a886b4dc7314e5b2ddcb5b3700a99eab3d1fe8,2017-01-03 09:41:10+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1063,029e47cec0999bd7c0926d4841ec8964878ef158,2017-01-06 11:18:27+00:00,SQL_INJECTION,,,,
1064,6c0b29c7814373c041358ba47675fe3d46b765e8,2017-01-08 21:12:13+00:00,SQL_INJECTION,,,,
1065,996ed31afc4607f183dd0dbf5767445136f257d1,2017-01-11 02:23:04+00:00,SQL_INJECTION,,,,
1066,82eabfd8f54cd1da2423d37a311780a809efa923,2017-01-12 15:46:31+00:00,CVE-2016-7040,CWE-284,2016-10-07T14:59Z,HIGH,10.0
1067,cd311bda2bf1626fa5f413f51f5d524626c2736b,2017-01-13 17:54:16+00:00,SQL_INJECTION,,,,
1068,6bd79bdac350776726d54209ed832949b5512d81,2017-01-13 18:23:31+00:00,SQL_INJECTION,,,,
1069,994f8f26dafc47fb3dcb1617a63161bb41109f90,2017-01-16 02:49:28+00:00,SQL_INJECTION,,,,
1070,d3584a12bb190fe90b9da008a1cc685190713886,2017-01-16 16:44:00+00:00,CVE-2016-10033,CWE-77,2016-12-30T19:59Z,HIGH,6.4
1071,2c707bffa501a8c8beae14505038aeedf5c5bfa1,2017-01-16 19:17:19+00:00,CVE-2016-8748,CWE-79,2017-10-19T20:29Z,LOW,2.9
1072,da2a14b4dfa92198c52bf488e95e87d638e19b0f,2017-01-18 12:00:27+00:00,SQL_INJECTION,,,,
1073,a25ed62e6c84585d920b57c1d7be195f0599a764,2017-01-18 15:33:31+00:00,SQL_INJECTION,,,,
1074,c77c853cbc21c0c765d682857d4789e28042ae60,2017-01-19 09:46:22+00:00,SQL_INJECTION,,,,
1075,41ef5a7e2aa51c51cf80f4f5f9f99a09481a60dd,2017-01-23 05:16:18+00:00,SQL_INJECTION,,,,
1076,ecff1580f707400d837671d619f06100f941d12c,2017-01-24 20:04:30+00:00,SQL_INJECTION,,,,
1077,5ef84930f4dd8dea9c1b9d3ee3f99ca02a0963cf,2017-01-27 23:00:37+00:00,SQL_INJECTION,,,,
1078,1cdd451d703a9c1b0a395d81dacadbf5c4d85277,2017-01-29 23:09:02+00:00,CVE-2017-0881,CWE-863,2017-03-28T02:59Z,MEDIUM,2.9
1079,7ecda1ac8e26d8fb3725e954b2dc4723dda2255f,2017-01-29 23:30:59+00:00,CVE-2017-0881,CWE-863,2017-03-28T02:59Z,MEDIUM,2.9
1080,0af34ee71078633dcb960995f4adfd3f7293c1f3,2017-01-30 04:26:58+00:00,CVE-2017-0881,CWE-863,2017-03-28T02:59Z,MEDIUM,2.9
